"Категория";"Название";"Все товары от бренда";"Фото";"Преимущество";"ОС";"Частота и количество ядер процессора";"RAM";"Память";"Остальные характеристики";"Все характеристики";"Описание";"Код товара";"Цена";"Баллы за покупку";"Ссылка на товар"
"Гаджеты";"Смарт-часы JET Kid Sport Lilac";"https://xn----8sb1bezcm.xn--p1ai///brand/jet-kid";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/f1/c2/51820009-0cc5-4e39-836e-665885d7798b.jpg";" • Функции телефона: звонки/SMS • Встроенная фотокамера • Определение местоположения";"";"-";"-";"-";" Сенсорный TFT/1.44""/240x240 • 0.3 Мп для селфи • Wi-Fi • GPS+ГЛОНАСС • 400 мАч/до 50 ч/до 7.5 ч • 40x50x15 мм ";"https://xn----8sb1bezcm.xn--p1ai//catalog/jet-kid-sport-lilac/characteristics";" Со смарт-часами JET Kid Sport вам не придётся беспокоиться за вашего ребёнка: встроенный GPS/ГЛОНАСС-модуль точно определит его местоположение. Благодаря поддержке SIM-карты вы сможете звонить и отправлять SMS на часы, а также совершать звонки с часов на телефон. Таким образом, ребёнок всегда будет на связи. Кроме того, часы позволят вам слышать всё, что происходит рядом с ним. А если случилась беда, ребёнок сможет оповестить вас об этом нажатием кнопки SOS. Сенсорный экран обеспечит лёгкость управления устройством. Встроенная фотокамера позволит ребёнку отправлять свои снимки на ваш смартфон. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"38501";"2 999 руб.";"149 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/jet-kid-sport-lilac"
"Гаджеты";"Смарт-часы JET Kid Sport Dark Blue";"https://xn----8sb1bezcm.xn--p1ai///brand/jet-kid";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/89/a8/727f3796-91d0-464e-b155-15672b40f9e3.jpg";" • Функции телефона: звонки/SMS • Встроенная фотокамера • Определение местоположения";"";"-";"-";"-";" Сенсорный TFT/1.44""/240x240 • 0.3 Мп для селфи • Wi-Fi • GPS+ГЛОНАСС • 400 мАч/до 50 ч/до 7.5 ч • 40x50x15 мм ";"https://xn----8sb1bezcm.xn--p1ai//catalog/jet-kid-sport-dark-blue/characteristics";" Со смарт-часами JET Kid Sport вам не придётся беспокоиться за вашего ребёнка: встроенный GPS/ГЛОНАСС-модуль точно определит его местоположение. Благодаря поддержке SIM-карты вы сможете звонить и отправлять SMS на часы, а также совершать звонки с часов на телефон. Таким образом, ребёнок всегда будет на связи. Кроме того, часы позволят вам слышать всё, что происходит рядом с ним. А если случилась беда, ребёнок сможет оповестить вас об этом нажатием кнопки SOS. Сенсорный экран обеспечит лёгкость управления устройством. Встроенная фотокамера позволит ребёнку отправлять свои снимки на ваш смартфон. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"38500";"2 999 руб.";"149 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/jet-kid-sport-dark-blue"
"Гаджеты";"Смарт-часы JET Kid VIsion 4G Pink/Grey";"https://xn----8sb1bezcm.xn--p1ai///brand/jet-kid";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/5b/1c/9d9a78e6-990a-49ad-a53e-29011a6fddf9.jpg";" • Поддержка видеозвонков • Функции телефона: звонки/SMS • Отслеживание местоположения";"";"-";"-";"-";" Сенсорный 1.44""/240x240 • 0.3 Мп для селфи • 4G LTE • Wi-Fi • Bluetooth • GPS+ГЛОНАСС • 700 мАч • 47x42x15.5 мм ";"https://xn----8sb1bezcm.xn--p1ai//catalog/jet-kid-vision-4g-pink-grey/characteristics";" JET KID Vision 4G – умные детские часы, которые помимо возможности звонить, отправлять и получать голосовые сообщения, поддерживают видеозвонки. Для этого достаточно установить сим-карту с поддержкой мобильного интернета. Функция SOS позволит ребенку экстренно вызвать родителей в случае опасности. Часы отслеживают местоположение, используя спутниковую и LBS-навигацию, модули GPS/ГЛОНАСС и Wi-Fi/GPRS. Родители узнают, если чадо покинуло ГЕО-зону, заранее обозначенную в приложении на своем мобильном устройстве. Полезна и возможность удаленной прослушки, при которой можно позвонить на часы в беззвучном режиме и услышать все, что происходит вокруг ребенка. Встроенная камера способна делать скрытые снимки и отсылать их без ведома ребенка. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35553";"5 999 руб.";"299 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/jet-kid-vision-4g-pink-grey"
"Гаджеты";"Смарт-часы JET Kid VIsion 4G Black/Grey";"https://xn----8sb1bezcm.xn--p1ai///brand/jet-kid";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/d1/7e/927e2e18-fa00-4abb-be72-873e933d5410.jpg";" • Поддержка видеозвонков • Функции телефона: звонки/SMS • Отслеживание местоположения";"";"-";"-";"-";" Сенсорный 1.44""/240x240 • 0.3 Мп для селфи • 4G LTE • Wi-Fi • Bluetooth • GPS+ГЛОНАСС • 700 мАч • 47x42x15.5 мм ";"https://xn----8sb1bezcm.xn--p1ai//catalog/jet-kid-vision-4g-black-grey/characteristics";" JET KID Vision 4G – умные детские часы, которые помимо возможности звонить, отправлять и получать голосовые сообщения, поддерживают видеозвонки. Для этого достаточно установить сим-карту с поддержкой мобильного интернета. Функция SOS позволит ребенку экстренно вызвать родителей в случае опасности. Часы отслеживают местоположение, используя спутниковую и LBS-навигацию, модули GPS/ГЛОНАСС и Wi-Fi/GPRS. Родители узнают, если чадо покинуло ГЕО-зону, заранее обозначенную в приложении на своем мобильном устройстве. Также предусмотрен датчик снятия с руки. Полезна и возможность удаленной прослушки, при которой можно позвонить на часы в беззвучном режиме и услышать все, что происходит вокруг ребенка. Встроенная камера способна делать скрытые снимки и отсылать их без ведома ребенка. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35552";"5 999 руб.";"299 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/jet-kid-vision-4g-black-grey"
"Гаджеты";"Смарт-часы JET Kid Buddy Black";"https://xn----8sb1bezcm.xn--p1ai///brand/jet-kid";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/e4/ec/a7e6c55a-f510-4a5d-824e-1fb2edbca2e8.jpg";" • Функции телефона: звонки/SMS • Отслеживание местоположения • Кнопка SOS /Встроенная камера";"";"-";"-";"-";" Сенсорный 1.44""/240x240 • 0.3 Мп для селфи • Wi-Fi • GPS+ГЛОНАСС • 400 мАч • 50x42x15 мм ";"https://xn----8sb1bezcm.xn--p1ai//catalog/jet-kid-buddy-black/characteristics";" Jet Kid Buddy представляют собой детские умные часы, которые позволят вам больше не переживать за ребенка, когда он возвращается из школы, гуляет во дворе или занимается в секции. Помимо отображения времени, данный смарт-девайс способен отслеживать местоположение своего владельца, используя LBS-геолокацию и GPRS. Если вставить в часы SIM-карту сотового оператора, то они превращаются в полноценный телефон, с которого можно звонить и принимать звонки. Функция SOS позволит ребенку экстренно вызвать родителей в случае опасности. Цветной сенсорный дисплей с 1.44"" оснащен яркой подсветкой. Работают часы от несъемной батареи емкостью 600 мАч, полного заряда которой хватит на 3 дня в режиме ожидания. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35551";"2 999 руб.";"149 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/jet-kid-buddy-black"
"Гаджеты";"Смарт-часы JET Kid Buddy Pink";"https://xn----8sb1bezcm.xn--p1ai///brand/jet-kid";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/06/7c/bd0005f8-8179-4337-855f-21750f32ba8d.jpg";" • Функции телефона: звонки/SMS • Отслеживание местоположения • Кнопка SOS /Встроенная камера";"";"-";"-";"-";" Сенсорный 1.44""/240x240 • 0.3 Мп для селфи • Wi-Fi • GPS+ГЛОНАСС • 400 мАч • 50x42x15 мм ";"https://xn----8sb1bezcm.xn--p1ai//catalog/jet-kid-buddy-pink/characteristics";" Jet Kid Buddy представляют собой детские умные часы, которые позволят вам больше не переживать за ребенка, когда он возвращается из школы, гуляет во дворе или занимается в секции. Помимо отображения времени, данный смарт-девайс способен отслеживать местоположение своего владельца, используя LBS-геолокацию и GPRS. Если вставить в часы SIM-карту сотового оператора, то они превращаются в полноценный телефон, с которого можно звонить и принимать звонки. Функция SOS позволит ребенку экстренно вызвать родителей в случае опасности. Цветной сенсорный дисплей с 1.44"" оснащен яркой подсветкой. Работают часы от несъемной батареи емкостью 600 мАч, полного заряда которой хватит на 3 дня в режиме ожидания. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35550";"2 999 руб.";"149 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/jet-kid-buddy-pink"
"Гаджеты";"Смарт-часы Huawei Watch Fit TIA-B09 Green Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/a6/be/2aff2c80-eca1-456e-975c-2840fc945da4.jpg";" • Работа с Android 5.0/iOS 9.0 • Погружение на глубину до 50 м • Встроенный GPS-модуль";"";"-";"-";"-";"2010 • Bluetooth 5.0 • GPS • до 240 ч/до 12 ч • 46x30x10.7 мм • 21 г ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-watch-fit-tia-b09-green-silver/characteristics";" Смарт-часы Huawei Watch Fit часы благодаря встроенному датчику GPS, классу водонепроницаемости 5 ATM, алгоритму расчета пульса и инновационным датчикам HUAWEI WATCH FIT идеально подходят для любых физических упражнений. Они поддерживают 12 видов тренировок с анимированными подсказками9, таких как «Тренировка на работе», «Полный комплекс растяжки», «Тренировка мышц пресса», включающих демонстрацию 44 стандартных упражнений. Предоставляются точные показатели тренировок в режиме реального времени для 11 профессиональных видов спорта, включая бег, плавание и езду на велосипеде. Часы также осуществляют в реальном времени мониторинг вашего пульса, подсчет калорий и измеряют продолжительность тренировки. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35587";"7 499 руб.";"374 балла";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-watch-fit-tia-b09-green-silver"
"Гаджеты";"Смарт-часы Huawei Watch Fit TIA-B09 Black";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/49/5a/bed995b0-bd05-4fa5-9151-d5ffcdb9a77f.jpg";" • Работа с Android 5.0/iOS 9.0 • Погружение на глубину до 50 м • Встроенный GPS-модуль";"";"-";"-";"-";"2010 • Bluetooth 5.0 • GPS • до 240 ч/до 12 ч • 46x30x10.7 мм • 21 г ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-watch-fit-tia-b09-black/characteristics";" Смарт-часы Huawei Watch Fit часы благодаря встроенному датчику GPS, классу водонепроницаемости 5 ATM, алгоритму расчета пульса и инновационным датчикам HUAWEI WATCH FIT идеально подходят для любых физических упражнений. Они поддерживают 12 видов тренировок с анимированными подсказками9, таких как «Тренировка на работе», «Полный комплекс растяжки», «Тренировка мышц пресса», включающих демонстрацию 44 стандартных упражнений. Предоставляются точные показатели тренировок в режиме реального времени для 11 профессиональных видов спорта, включая бег, плавание и езду на велосипеде. Часы также осуществляют в реальном времени мониторинг вашего пульса, подсчет калорий и измеряют продолжительность тренировки. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35585";"7 499 руб.";"374 балла";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-watch-fit-tia-b09-black"
"Гаджеты";"Смарт-часы Samsung Galaxy Watch3 SM-R840 45mm Black";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/e4/88/f9dba6e2-c425-4198-bde8-e596a954342f.jpg";" • Приём звонков со смартфона • Защита от пыли и воды IP68 • Мониторинг физ. активности";" OS Tizen ";"-";"-";"-";" Сенсорный Super AMOLED/1.4""/360x360 • Пыле/влагозащита IP68 • Wi-Fi • NFC • Bluetooth 5.0 • GPS+ГЛОНАСС • 340 мАч • 46.2x45x11.1 мм • 53.8 г ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-galaxy-watch3-sm-r840-45mm-black/characteristics";" Смарт-часы Samsung Galaxy Watch3 станут незаменимым помощником для всех, кто следит за своим здоровьем. Они дадут вам полную информацию о вашей физической активности, сердечном пульсе, продолжительности и фазах сна. Также часы сообщат вам прогноз погоды и напомнят о важных делах. Вы можете ответить на любой звонок, независимо от того, где находится ваш смартфон. Благодаря встроенному GPS/ГЛОНАСС-навигатору вы никогда не собьётесь с намеченного маршрута. Прочный металлический корпус убережёт часы от ударов и падений. Кроме того, они защищены от пыли и влаги по стандарту IP68. Сенсорный Super AMOLED-дисплей обеспечит удобство управления устройством. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35598";"32 999 руб.";"1649 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-galaxy-watch3-sm-r840-45mm-black"
"Гаджеты";"Смарт-часы Samsung Galaxy Watch3 SM-R840 45mm Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/10/06/5d7a6a7b-f424-47d8-acc0-c8f74d8ce371.jpg";" • Приём звонков со смартфона • Защита от пыли и воды IP68 • Мониторинг физ. активности";" OS Tizen ";"-";"-";"-";" Сенсорный Super AMOLED/1.4""/360x360 • Пыле/влагозащита IP68 • Wi-Fi • NFC • Bluetooth 5.0 • GPS+ГЛОНАСС • 340 мАч • 46.2x45x11.1 мм • 53.8 г ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-galaxy-watch3-sm-r840-45mm-silver/characteristics";" Смарт-часы Samsung Galaxy Watch3 станут незаменимым помощником для всех, кто следит за своим здоровьем. Они дадут вам полную информацию о вашей физической активности, сердечном пульсе, продолжительности и фазах сна. Также часы сообщат вам прогноз погоды и напомнят о важных делах. Вы можете ответить на любой звонок, независимо от того, где находится ваш смартфон. Благодаря встроенному GPS/ГЛОНАСС-навигатору вы никогда не собьётесь с намеченного маршрута. Прочный металлический корпус убережёт часы от ударов и падений. Кроме того, они защищены от пыли и влаги по стандарту IP68. Сенсорный Super AMOLED-дисплей обеспечит удобство управления устройством. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35597";"32 999 руб.";"1649 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-galaxy-watch3-sm-r840-45mm-silver"
"Гаджеты";"Смарт-часы Samsung Galaxy Watch3 SM-R850 41mm Bronze";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/50/9b/a95ea57f-be75-420e-bb2c-7bcb6ce22862.jpg";" • Приём звонков со смартфона • Защита от пыли и воды IP68 • Мониторинг физ. активности";" OS Tizen ";"-";"-";"-";" Сенсорный Super AMOLED/1.2""/360x360 • Пыле/влагозащита IP68 • Wi-Fi • NFC • Bluetooth 5.0 • GPS+ГЛОНАСС • 247 мАч/до 120 ч/до 14 ч • 42.5x41x11.3 мм • 48.2 г ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-galaxy-watch3-sm-r850-41mm-bronze/characteristics";" Смарт-часы Samsung Galaxy Watch3 станут незаменимым помощником для всех, кто следит за своим здоровьем. Они дадут вам полную информацию о вашей физической активности, сердечном пульсе, продолжительности и фазах сна. Также часы сообщат вам прогноз погоды и напомнят о важных делах. Вы можете ответить на любой звонок, независимо от того, где находится ваш смартфон. Благодаря встроенному GPS/ГЛОНАСС-навигатору вы никогда не собьётесь с намеченного маршрута. Прочный металлический корпус убережёт часы от ударов и падений. Кроме того, они защищены от пыли и влаги по стандарту IP68. Сенсорный Super AMOLED-дисплей обеспечит удобство управления устройством. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35596";"29 999 руб.";"1499 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-galaxy-watch3-sm-r850-41mm-bronze"
"Гаджеты";"Смарт-часы Samsung Galaxy Watch3 SM-R850 41mm Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/7d/64/74be2c36-7f8e-4095-8e4a-1335541fe129.jpg";" • Приём звонков со смартфона • Защита от пыли и воды IP68 • Мониторинг физ. активности";" OS Tizen ";"-";"-";"-";" Сенсорный Super AMOLED/1.2""/360x360 • Пыле/влагозащита IP68 • Wi-Fi • NFC • Bluetooth 5.0 • GPS+ГЛОНАСС • 247 мАч/до 120 ч/до 14 ч • 42.5x41x11.3 мм • 48.2 г ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-galaxy-watch3-sm-r850-41mm-silver/characteristics";" Смарт-часы Samsung Galaxy Watch3 станут незаменимым помощником для всех, кто следит за своим здоровьем. Они дадут вам полную информацию о вашей физической активности, сердечном пульсе, продолжительности и фазах сна. Также часы сообщат вам прогноз погоды и напомнят о важных делах. Вы можете ответить на любой звонок, независимо от того, где находится ваш смартфон. Благодаря встроенному GPS/ГЛОНАСС-навигатору вы никогда не собьётесь с намеченного маршрута. Прочный металлический корпус убережёт часы от ударов и падений. Кроме того, они защищены от пыли и влаги по стандарту IP68. Сенсорный Super AMOLED-дисплей обеспечит удобство управления устройством. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35595";"29 999 руб.";"1499 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-galaxy-watch3-sm-r850-41mm-silver"
"Гаджеты";"Смарт-часы Honor Magic Watch 2 42mm Agate Black";"https://xn----8sb1bezcm.xn--p1ai///brand/honor";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/72/ec/502ce3b9-7094-417a-9c62-6af5f4d91f30.jpg";" • Работа с Android 4.4/iOS 9.0 • Погружение на глубину до 50 м • Встроенный GPS + Глонасс";"";"-";"-";"-";" Сенсорный AMOLED/1.2""/390x390 • Bluetooth 5.1 • GPS+ГЛОНАСС • 215 мАч • 42.3x42.3x9.4 мм • 32 г ";"https://xn----8sb1bezcm.xn--p1ai//catalog/honor-magic-watch-2-42mm-agate-black/characteristics";" Смарт-часы Honor Magic Watch 2 предназначены для тех, кто серьёзно занимается спортом. Они отслеживают 15 видов физической активности (ходьба, плавание и др.) и содержат 13 беговых курсов. Благодаря технологии TruSeen 3.5 часы измеряют пульс с высокой точностью. Также они осуществляют мониторинг сна и распознают связанные с ним проблемы. Более того, часы определят высокий уровень стресса и предложат упражнения для его снижения. Также они отслеживают пройденное расстояние, количество сожжённых калорий. Поддержка Bluetooth позволит вам подключить к часам беспроводные наушники и управлять воспроизведением музыки. Экран Honor Magic Watch 2 не выключается, и на нём постоянно отображаются необходимые сведения. Часы надёжно защищены от влаги и выдерживают погружение под воду на глубину до 50 м. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35581";"11 999 руб.";"599 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/honor-magic-watch-2-42mm-agate-black"
"Гаджеты";"Смарт-часы Huawei Watch GT2e Red";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/6b/32/5429c12f-11e4-48bf-a6a4-ce7458346a19.jpg";" • Работа с Android 4.4/iOS 9.0 • Погружение на глубину до 50 м • Встроенный GPS/ГЛОНАСС-модуль";"";"-";"-";"-";"2010 • Bluetooth 5.1 • GPS+ГЛОНАСС • 53x46.8x10.8 мм ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-watch-gt2e-red/characteristics";" Смарт-часы Huawei Watch GT2e предназначены для тех, кто серьёзно занимается спортом. Они отслеживают данные по 15 видам физической активности (скалолазание, плавание и др.) и предоставляют крайне важные для тренировок сведения (максимальная скорость потребления кислорода, время для восстановления физической формы и др.). Также часы измеряют частоту пульса и насыщенность крови кислородом (SpO2) – параметры, необходимые всем, кто заботится о своём здоровье. Кроме того, они осуществляют мониторинг сна и определяют высокий уровень стресса, предлагая упражнения для его снижения. Поддержка Bluetooth позволит вам подключать к часам беспроводные наушники, получать уведомления о вызовах, поступающих на смартфон, и управлять селфи-камерой. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"38550";"11 990 руб.";"599 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-watch-gt2e-red"
"Гаджеты";"Смарт-часы Huawei Watch GT2e Black";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/2d/91/082b3367-7fcf-40a9-ba7c-d763cb37d488.jpg";" • Работа с Android 4.4/iOS 9.0 • Погружение на глубину до 50 м • Встроенный GPS/ГЛОНАСС-модуль";"";"-";"-";"-";"2010 • Bluetooth 5.1 • GPS+ГЛОНАСС • 53x46.8x10.8 мм ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-watch-gt2e-black/characteristics";" Смарт-часы Huawei Watch GT2e предназначены для тех, кто серьёзно занимается спортом. Они отслеживают данные по 15 видам физической активности (скалолазание, плавание и др.) и предоставляют крайне важные для тренировок сведения (максимальная скорость потребления кислорода, время для восстановления физической формы и др.). Также часы измеряют частоту пульса и насыщенность крови кислородом (SpO2) – параметры, необходимые всем, кто заботится о своём здоровье. Кроме того, они осуществляют мониторинг сна и определяют высокий уровень стресса, предлагая упражнения для его снижения. Поддержка Bluetooth позволит вам подключать к часам беспроводные наушники, получать уведомления о вызовах, поступающих на смартфон, и управлять селфи-камерой. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"38549";"11 990 руб.";"599 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-watch-gt2e-black"
"Гаджеты";"Смарт-часы JET Sport SW1 Pink";"https://xn----8sb1bezcm.xn--p1ai///brand/jet-sport";"-";" • Работа с Android 5.2/iOS 10.1 • Защита от пыли и воды IP67 • Мониторинг физ. активности";"";"-";"-";"-";" TFT/1.33""/240x240 • Пыле/влагозащита IP67 • Bluetooth 4.0 • 120 мАч/до 240 ч/до 120 ч • 43x43x11 мм • 58 г ";"https://xn----8sb1bezcm.xn--p1ai//catalog/jet-sport-sw1-pink/characteristics";" Смарт-часы JET Sport SW1 позволят вам следить за состоянием здоровья, не прибегая к медицинским приборам: они осуществляют мониторинг сна, сердечного ритма и артериального давления, а также контролируют уровень кислорода в крови. Кроме того, гаджет отслеживает пройденное расстояние и количество сожжённых калорий. Часы уведомят вас о входящих звонках и SMS-сообщениях, поступающих на телефон, а также напомнят о важных делах. Гаджет надёжно защищён от пыли и влаги по стандарту IP67. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"38490";"2 499 руб.";"124 балла";"https://xn----8sb1bezcm.xn--p1ai///catalog/jet-sport-sw1-pink"
"Гаджеты";"Смарт-часы Honor Magic Watch 2 46mm Brown";"https://xn----8sb1bezcm.xn--p1ai///brand/honor";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/8b/f1/1caacc7e-90d5-4f53-baa1-ea1c1fb585bf.jpg";" • Работа с Android 4.4/iOS 9.0 • Погружение на глубину до 50 м • Встроенный GPS + Глонасс";"";"-";"-";"-";" Сенсорный AMOLED/1.39""/454x454 • Bluetooth 5.1 • GPS+ГЛОНАСС • 455 мАч • 45.9x45.9x10.7 мм • 41 г ";"https://xn----8sb1bezcm.xn--p1ai//catalog/honor-magic-watch-2-46mm-brown/characteristics";" Смарт-часы Honor Magic Watch 2 предназначены для тех, кто серьёзно занимается спортом. Они отслеживают 15 видов физической активности (ходьба, плавание и др.) и содержат 13 беговых курсов. Благодаря технологии TruSeen 3.5 часы измеряют пульс с высокой точностью. Также они осуществляют мониторинг сна и распознают связанные с ним проблемы. Более того, часы определят высокий уровень стресса и предложат упражнения для его снижения. Также они отслеживают пройденное расстояние, количество сожжённых калорий. Поддержка Bluetooth позволит вам принимать вызовы, поступающие на смартфон, и управлять воспроизведением музыки. Экран часов не выключается, и на нём постоянно отображается вся необходимая информация. Гаджет надёжно защищён от влаги и выдерживает погружение под воду на глубину до 50 м. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35579";"13 999 руб.";"699 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/honor-magic-watch-2-46mm-brown"
"Гаджеты";"Смарт-часы Honor Magic Watch 2 46mm Black";"https://xn----8sb1bezcm.xn--p1ai///brand/honor";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/f7/cd/fbbc14ae-b5cb-4188-921d-a622cbb0eedc.jpg";" • Работа с Android 4.4/iOS 9.0 • Погружение на глубину до 50 м • Встроенный GPS + Глонасс";"";"-";"-";"-";" Сенсорный AMOLED/1.39""/454x454 • Bluetooth 5.1 • GPS+ГЛОНАСС • 455 мАч • 45.9x45.9x10.7 мм • 41 г ";"https://xn----8sb1bezcm.xn--p1ai//catalog/honor-magic-watch-2-46mm-black/characteristics";" Смарт-часы Honor Magic Watch 2 предназначены для тех, кто серьёзно занимается спортом. Они отслеживают 15 видов физической активности (ходьба, плавание и др.) и содержат 13 беговых курсов. Благодаря технологии TruSeen 3.5 часы измеряют пульс с высокой точностью. Также они осуществляют мониторинг сна и распознают связанные с ним проблемы. Более того, часы определят высокий уровень стресса и предложат упражнения для его снижения. Также они отслеживают пройденное расстояние, количество сожжённых калорий. Поддержка Bluetooth позволит вам принимать вызовы, поступающие на смартфон, и управлять воспроизведением музыки. Экран часов не выключается, и на нём постоянно отображается вся необходимая информация. Гаджет надёжно защищён от влаги и выдерживает погружение под воду на глубину до 50 м. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"35578";"13 999 руб.";"699 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/honor-magic-watch-2-46mm-black"
"Гаджеты";"Смарт-часы Huawei Watch GT2 Sport 42mm Diana Black";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/56/96/cad3e080-0dae-49b2-be50-877803f0afe5.jpg";" • Работа с Android 4.4/iOS 9.0 • Мониторинг физ. активности • Встроенный GPS + Глонасс";"";"-";"-";"-";" Сенсорный AMOLED/1.2""/390x390 • Bluetooth 5.1 • GPS+ГЛОНАСС • 215 мАч/до 168 ч/до 15 ч • 41.8x41.8x9.4 мм • 29 г ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-watch-gt2-sport-42mm-diana-black/characteristics";" Смарт-часы Huawei Watch GT2 Sport предназначены для тех, кто серьёзно занимается спортом. Они отслеживают множество видов физической активности и предоставляют необходимые для тренировок данные (максимальная скорость потребления кислорода, время для восстановления физической формы и др.). Благодаря технологии TruSeen 3.5 часы измеряют пульс с высокой точностью. Также они осуществляют мониторинг сна и распознают связанные с ним проблемы. Более того, часы определят высокий уровень стресса и предложат упражнения для его снижения. Также они отслеживают пройденное расстояние, количество сожжённых калорий. 3D-дисплей, выполненный по технологии обработки драгоценных камней, придаёт часам элегантный вид. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"38536";"15 499 руб.";"774 балла";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-watch-gt2-sport-42mm-diana-black"
